Temp?ature1	Temp?ature2	Temp?ature3	Temp?ature4	Temp?ature5	Temp?ature6	Temp?ature7
80.06368	19.29982	80.56139	227.76731	80.1495	9.84442	9.85329
80.05862	19.29472	80.58402	227.87124	80.19929	9.84507	9.85231
80.0384	19.30493	80.55234	227.86134	80.19477	9.84442	9.85296
80.05862	19.27429	80.5976	227.97516	80.14045	9.84507	9.85198
80.0839	19.32025	80.64739	227.90588	80.18571	9.84277	9.85329
80.0384	19.33556	80.63833	227.94052	80.19477	9.84475	9.85165
80.06873	19.27429	80.49802	227.95042	80.16761	9.84409	9.85264
80.07884	19.32025	80.68812	228.04939	80.13592	9.84475	9.85198
80.09401	19.31003	80.59307	227.92072	80.12687	9.84376	9.85231
80.06873	19.31003	80.56592	228.04444	80.08614	9.84442	9.85264
80.06368	19.26919	80.54328	228.0098	80.17213	9.84376	9.85264
80.07379	19.29982	80.60213	228.03949	80.11329	9.84442	9.85296
80.07379	19.2845	80.55234	228.0197	80.17213	9.84442	9.85329
80.05357	19.25897	80.53876	228.15331	80.19477	9.84475	9.85395
80.01818	19.30493	80.52065	228.06424	80.19929	9.84475	9.85264
80.06368	19.2845	80.7017	228.13847	80.2174	9.84343	9.85329
80.03334	19.31003	80.67002	228.13847	80.11782	9.84475	9.85198
80.06368	19.31514	80.62023	228.10383	80.19929	9.84409	9.85329
80.05862	19.30493	80.5976	228.19785	80.07256	9.84442	9.85264
80.05357	19.31003	80.5116	228.13847	80.16761	9.84277	9.85264
80.04851	19.33046	80.5116	228.12857	80.15856	9.84475	9.85264
80.06368	19.30493	80.65191	228.12857	80.1314	9.84409	9.85362
80.04345	19.2794	80.62928	227.93062	80.1495	9.8454	9.85329
80.09906	19.29472	80.69718	227.93557	80.18119	9.84409	9.85296
80.05357	19.30493	80.55234	227.80195	80.11329	9.84442	9.85296
80.06368	19.30493	80.65644	227.96031	80.16308	9.84409	9.85296
80.03334	19.34577	80.57497	227.89598	80.16761	9.84442	9.85231
80.0384	19.33556	80.6157	227.98011	80.15856	9.84475	9.85264
80.04345	19.31514	80.69265	227.89598	80.24455	9.84507	9.85264
80.04851	19.33046	80.69265	227.91083	80.1495	9.84442	9.85264
80.0384	19.34577	80.58855	227.88608	80.15403	9.84475	9.85362
80.07379	19.2845	80.55686	227.98506	80.09519	9.84573	9.85329
80.04851	19.32535	80.71528	228.0197	80.08161	9.84442	9.85395
80.05862	19.31514	80.6157	227.99495	80.18119	9.84475	9.85296
80.08895	19.29982	80.65644	227.93557	80.20382	9.8431	9.85296
80.09401	19.32535	80.52518	227.96526	80.13592	9.8454	9.85296
80.06368	19.29982	80.57497	227.83659	80.16308	9.84376	9.85264
80.05357	19.32535	80.54781	227.78216	80.16308	9.8454	9.85165
80.05862	19.30493	80.5976	227.87124	80.19477	9.84343	9.85264
80.04345	19.2845	80.65644	227.74257	80.11329	9.84507	9.85231
80.06368	19.29472	80.65191	227.77721	80.15856	9.84343	9.85264
80.05862	19.30493	80.66549	227.70793	80.14498	9.84573	9.85198
80.06368	19.31514	80.65191	227.67328	80.22192	9.8431	9.85296
80.07379	19.33556	80.67454	227.56441	80.19477	9.84507	9.85198
80.05357	19.32535	80.6157	227.70298	80.06351	9.84343	9.85329
80.06368	19.31003	80.60213	227.63369	80.18119	9.84507	9.85231
80.05357	19.29982	80.76507	227.72772	80.14498	9.84475	9.85296
80.05357	19.30493	80.63381	227.65844	80.15856	9.8454	9.85264
80.0384	19.29982	80.51613	227.64854	80.10877	9.84507	9.85165
80.07884	19.29472	80.65644	227.57926	80.13592	9.84507	9.85264
80.05357	19.30493	80.54781	227.51492	80.18571	9.8454	9.85231
80.06368	19.29982	80.63833	227.65349	80.11329	9.84376	9.85296
80.04851	19.34067	80.57497	227.50998	80.14498	9.8454	9.85231
80.05357	19.29982	80.57497	227.45059	80.12687	9.84277	9.85099
80.0384	19.30493	80.60213	227.37141	80.16761	9.84409	9.85165
80.06873	19.29982	80.62023	227.44069	80.16761	9.84376	9.85198
80.06873	19.33046	80.69265	227.48028	80.17666	9.8454	9.85231
80.02323	19.29982	80.64286	227.45059	80.15856	9.84376	9.85231
80.04345	19.34067	80.58855	227.35656	80.16308	9.84409	9.85264
80.02829	19.31514	80.63381	227.39121	80.09519	9.84475	9.85296
80.05357	19.26408	80.64739	227.37141	80.11782	9.84475	9.85329
80.02829	19.32535	80.58402	227.32687	80.04993	9.84475	9.85329
80.04851	19.29472	80.64286	227.47039	80.10877	9.84442	9.85329
80.04345	19.32025	80.52971	227.49513	80.04087	9.84507	9.85329
80.0839	19.2794	80.63833	227.42585	80.24908	9.84343	9.85395
80.02829	19.31514	80.66097	227.46049	80.12687	9.84475	9.85264
80.02829	19.33046	80.65644	227.38131	80.18571	9.8431	9.85296
80.07884	19.34577	80.65644	227.40605	80.19024	9.84507	9.85362
80.0839	19.32025	80.54781	227.38131	80.17213	9.84376	9.85296
80.0384	19.31003	80.64739	227.47039	80.0273	9.84507	9.85362
80.02323	19.31514	80.6157	227.411	80.16308	9.84376	9.85329
80.01312	19.2845	80.66097	227.38131	80.12687	9.84507	9.85329
80.0384	19.33556	80.60665	227.26254	80.16761	9.84376	9.85264
80.05357	19.29472	80.57044	227.25264	80.0454	9.84475	9.85362
80.02829	19.31514	80.58402	227.1982	80.14498	9.84475	9.85198
80.06368	19.31003	80.60213	227.28233	80.20834	9.84343	9.85296
80.06368	19.28961	80.63833	227.27243	80.15403	9.84475	9.85198
80.05862	19.28961	80.60665	227.22295	80.12235	9.84507	9.85198
80.02829	19.33046	80.65191	227.30213	80.1495	9.84442	9.85198
80.0839	19.27429	80.61118	227.31697	80.12687	9.84442	9.85198
80.04851	19.2845	80.60665	227.27243	80.10877	9.8454	9.85296
80.04345	19.28961	80.56139	227.32687	80.14045	9.84343	9.85264
80.04345	19.32025	80.64739	227.39121	80.07708	9.84475	9.85231
80.05357	19.27429	80.60213	227.48523	80.18119	9.84409	9.85264
80.02829	19.28961	80.56139	227.47533	80.13592	9.84606	9.85198
80.05357	19.27429	80.58402	227.72277	80.19477	9.84343	9.85296
80.0384	19.32535	80.62476	227.88113	80.14045	9.84507	9.85231
80.0384	19.29982	80.58855	227.70298	80.24908	9.84343	9.85329
80.0384	19.33046	80.62023	227.87618	80.17213	9.84475	9.85198
80.06873	19.31003	80.57044	227.8168	80.19477	9.84376	9.85264
80.05357	19.31514	80.62476	227.83165	80.28076	9.8454	9.85296
80.0839	19.28961	80.57949	227.8267	80.20834	9.84409	9.85296
80.01818	19.32535	80.58855	227.80195	80.11329	9.8454	9.85329
80.0384	19.28961	80.62928	227.90093	80.1495	9.84376	9.85362
80.07379	19.2845	80.62023	227.84154	80.11329	9.84475	9.85329
80.07379	19.29982	80.5116	227.85144	80.19024	9.84475	9.85264
80.07379	19.34067	80.66097	227.84154	80.17666	9.84475	9.85296
80.05357	19.31003	80.66097	227.77721	80.1495	9.84475	9.85296
80.06368	19.32025	80.52065	227.72772	80.2355	9.8454	9.85329
80.05357	19.2794	80.58402	227.8168	80.17666	9.84442	9.85231
80.07379	19.31514	80.62023	227.78216	80.16761	9.84475	9.85329
80.03334	19.33046	80.52518	227.86134	80.10877	9.84475	9.85296
80.0384	19.29982	80.59307	227.92567	80.16308	9.84409	9.85329
80.05357	19.35088	80.62023	227.89103	80.1314	9.8454	9.85264
80.10412	19.29982	80.62023	227.87124	80.2355	9.84376	9.85329
80.06873	19.34577	80.62476	227.87124	80.15856	9.84507	9.85296
80.07884	19.31003	80.48897	227.797	80.27171	9.84343	9.85362
80.06873	19.34067	80.62928	227.75741	80.20382	9.84475	9.85231
80.0839	19.29982	80.66549	227.71782	80.18119	9.84343	9.85329
80.04345	19.33556	80.57497	227.55946	80.10424	9.84507	9.85264
80.05862	19.31003	80.65644	227.57431	80.11782	9.84343	9.85264
80.02829	19.32025	80.62476	227.55451	80.24455	9.8454	9.85329
80.04345	19.25897	80.60213	227.50503	80.15856	9.84244	9.85264
80.06368	19.32025	80.67002	227.46049	80.05445	9.84475	9.85264
80.08895	19.31003	80.52971	227.411	80.20382	9.84376	9.85362
80.05862	19.30493	80.56139	227.4209	80.24003	9.84475	9.85329
80.06368	19.26919	80.67907	227.35162	80.26719	9.84475	9.85264
80.02323	19.33046	80.52065	227.218	80.17213	9.8454	9.85264
80.05357	19.32025	80.62928	227.14872	80.18571	9.84409	9.85198
80.01312	19.27429	80.64286	227.10418	80.2355	9.84475	9.85231
80.05357	19.32535	80.63833	227.18336	80.0454	9.84409	9.85296
80.0839	19.29982	80.60213	227.13387	80.15856	9.84507	9.85296
80.04345	19.33046	80.56592	227.218	80.18119	9.84409	9.85329
80.06873	19.31514	80.61118	227.09923	80.18571	9.84442	9.85362
80.01312	19.31003	80.58402	227.21305	80.1495	9.84409	9.85198
80.04851	19.34067	80.64286	227.30213	80.13592	9.84475	9.85198
80.04345	19.32025	80.69265	227.31202	80.11329	9.8454	9.85198
80.07379	19.2794	80.5976	227.39121	80.09972	9.84277	9.85231
80.05862	19.32535	80.65644	227.32192	80.15403	9.84573	9.85198
80.05357	19.30493	80.48897	227.32192	80.06803	9.8431	9.85264
80.0384	19.34067	80.69265	227.33182	80.24455	9.8454	9.85198
80.04851	19.31003	80.59307	227.44564	80.17666	9.84277	9.85198
80.05357	19.32025	80.65644	227.36646	80.06803	9.8454	9.85264
80.0384	19.28961	80.60213	227.4011	80.20834	9.84343	9.85296
80.04345	19.30493	80.54781	227.51987	80.19477	9.84573	9.85296
80.05357	19.31514	80.58402	227.44069	80.2174	9.84376	9.85264
80.01818	19.32025	80.55686	227.57431	80.19929	9.84409	9.85264
80.01818	19.28961	80.60665	227.58916	80.15403	9.84475	9.85329
80.04851	19.30493	80.64739	227.57431	80.18119	9.84507	9.85329
80.02323	19.29472	80.58855	227.58916	80.20834	9.84442	9.85329
80.0384	19.33556	80.45729	227.50998	80.12235	9.8454	9.85362
80.02829	19.30493	80.59307	227.61885	80.1314	9.84442	9.85329
80.02323	19.31003	80.60665	227.58421	80.15856	9.84442	9.85329
80.0384	19.30493	80.60213	227.61885	80.23098	9.84475	9.85296
80.05862	19.2845	80.62023	227.54462	80.16761	9.8454	9.85362
80.0384	19.32025	80.58402	227.63864	80.06803	9.84507	9.85231
80.04851	19.32535	80.6836	227.56936	80.16308	9.84475	9.85264
80.05862	19.34067	80.64739	227.77226	80.15403	9.84507	9.85198
80.03334	19.27429	80.68812	227.84154	80.14498	9.84343	9.85296
80.02323	19.32535	80.55234	227.797	80.14045	9.84507	9.85231
80.03334	19.29472	80.60213	227.90588	80.18571	9.8431	9.85329
80.00301	19.32535	80.69265	227.71782	80.11782	9.84475	9.85264
80.02323	19.29982	80.57497	227.84154	80.14498	9.8431	9.85296
80.00807	19.32535	80.6157	227.84154	80.15856	9.84475	9.85296
80.01818	19.2794	80.58855	227.86629	80.09519	9.84343	9.85329
80.03334	19.28961	80.64286	227.797	80.20382	9.84442	9.85231
80.02323	19.26919	80.54781	227.83659	80.26719	9.84442	9.85264
80.00301	19.29982	80.64286	227.95042	80.12687	9.8454	9.85296
80.01818	19.30493	80.64286	227.94052	80.10424	9.84475	9.85231
80.02829	19.32535	80.6157	227.87618	80.26719	9.84475	9.85264
80.02829	19.32025	80.52971	227.95536	80.12687	9.84475	9.85264
80.01312	19.31003	80.48444	228.13352	80.20834	9.84442	9.85329
80.04345	19.26408	80.57044	228.04939	80.1495	9.84376	9.85264
80.04345	19.2845	80.55234	228.11372	80.25813	9.84409	9.85296
80.04345	19.32535	80.56592	228.11372	80.11329	9.84507	9.85231
80.05357	19.30493	80.57949	228.14837	80.09519	9.84376	9.85329
80.01312	19.33556	80.62928	228.15331	80.11329	9.84475	9.85198
80.03334	19.31003	80.62928	228.2127	80.12235	9.84343	9.85296
80.0384	19.32025	80.57497	228.27703	80.19477	9.84507	9.85198
80.05357	19.30493	80.58855	228.2127	80.11782	9.84277	9.85264
80.05357	19.28961	80.65644	228.33147	80.12687	9.84507	9.85198
80.01312	19.26919	80.60213	228.2028	80.11782	9.84343	9.85264
80.04851	19.30493	80.62476	228.25724	80.21287	9.84475	9.85264
80.04851	19.33556	80.50255	228.22755	80.13592	9.84343	9.85296
80.04851	19.31003	80.67002	228.13352	80.22645	9.8454	9.85296
80.07379	19.29472	80.55234	228.18301	80.09066	9.84409	9.85296
80.05357	19.31003	80.62023	228.16816	80.11782	9.8454	9.85296
80.05357	19.30493	80.52971	228.18796	80.10424	9.84409	9.85296
80.04345	19.32535	80.68812	228.16816	80.23098	9.84475	9.85198
80.02829	19.2794	80.61118	228.19785	80.15856	9.84442	9.85231
80.05357	19.31003	80.59307	228.16816	80.1495	9.84507	9.85329
80.04851	19.29982	80.56592	228.10383	80.14045	9.84409	9.85329
80.05862	19.31514	80.59307	228.14342	80.14045	9.84507	9.85395
80.05862	19.31514	80.59307	228.11372	80.14045	9.84442	9.85329
80.05862	19.31003	80.57044	228.05434	80.24003	9.84442	9.85329
80.04851	19.29982	80.6836	228.13352	80.09519	9.84475	9.85231
80.06873	19.2794	80.64739	228.08403	80.1314	9.84442	9.85329
80.04345	19.2845	80.53423	228.11867	80.14498	9.84507	9.85296
80.04851	19.29982	80.67454	228.05929	80.1314	9.84277	9.85362
80.04345	19.31003	80.7017	227.99001	80.09519	9.84475	9.85296
80.06368	19.2794	80.66097	228.11867	80.08614	9.8431	9.85296
80.04851	19.31003	80.78317	228.17806	80.20834	9.8454	9.85296
80.04851	19.32535	80.65644	228.1929	80.22192	9.8431	9.85264
80.04345	19.31514	80.60213	228.22755	80.09066	9.8454	9.85264
80.05862	19.29472	80.5116	228.26714	80.09519	9.84343	9.85296
80.04345	19.29472	80.59307	228.31662	80.19477	9.84507	9.85264
80.04345	19.29472	80.53423	228.29188	80.04993	9.84376	9.85264
80.04851	19.31003	80.64739	228.28693	80.12235	9.84475	9.85231
80.04851	19.32535	80.58402	228.27209	80.15856	9.8431	9.85296
80.05862	19.29982	80.62476	228.33147	80.16308	9.84507	9.85231
80.06873	19.31003	80.53423	228.4255	80.22192	9.84442	9.85231
80.02829	19.32535	80.59307	228.27209	80.20382	9.8454	9.85329
80.0384	19.30493	80.54781	228.31662	80.16761	9.84507	9.85231
80.03334	19.29472	80.55234	228.2028	80.08161	9.84409	9.85264
80.05862	19.31514	80.64739	228.16321	80.13592	9.84409	9.85198
80.03334	19.32025	80.60665	228.22755	80.20382	9.84442	9.85264
80.04345	19.29982	80.56592	228.31662	80.08614	9.84475	9.85231
80.04345	19.31003	80.58855	228.28693	80.12687	9.84376	9.85231
80.0384	19.31003	80.58855	228.26714	80.12687	9.84507	9.85198
80.07379	19.2845	80.60213	228.33147	80.23098	9.84343	9.85198
80.01818	19.32025	80.55686	228.45024	80.08614	9.84442	9.85264
80.04345	19.26919	80.64286	228.51457	80.17213	9.84376	9.85198
80.0384	19.30493	80.58855	228.45519	80.16761	9.84475	9.85198
80.06368	19.26919	80.67907	228.47498	80.09972	9.84409	9.85231
80.04345	19.28961	80.61118	228.47498	80.17213	9.84507	9.85231
80.05357	19.2794	80.52518	228.49973	80.17213	9.8431	9.85296
80.04345	19.30493	80.57497	228.52447	80.14045	9.8454	9.85264
80.06873	19.30493	80.63833	228.58386	80.22192	9.8431	9.85231
80.06368	19.33046	80.64739	228.51457	80.14498	9.84475	9.85296
80.06368	19.30493	80.62928	228.53437	80.19024	9.84376	9.85362
80.05357	19.30493	80.62928	228.45519	80.17666	9.84507	9.85329
80.04345	19.2845	80.56592	228.53932	80.1495	9.84475	9.85296
80.0384	19.31514	80.67907	228.49478	80.15856	9.84475	9.85296
80.05862	19.33046	80.52065	228.46014	80.09066	9.84507	9.85296
80.05862	19.29982	80.64286	228.50963	80.21287	9.84507	9.85264
80.05862	19.27429	80.60213	228.48983	80.18119	9.84442	9.85231
80.06873	19.29982	80.59307	228.40075	80.17666	9.8454	9.85296
80.03334	19.27429	80.64739	228.4255	80.16308	9.84475	9.85264
80.06873	19.32535	80.64286	228.44034	80.13592	9.84343	9.85296
80.01312	19.33556	80.53876	228.4057	80.13592	9.84409	9.85264
80.04851	19.30493	80.62023	228.35621	80.18571	9.84376	9.85264
80.04345	19.33556	80.67002	228.36116	80.24003	9.84475	9.85231
80.05357	19.2794	80.5976	228.30178	80.09519	9.84343	9.85428
80.04345	19.33556	80.62023	228.36611	80.11782	9.8454	9.85395
80.05862	19.27429	80.62928	228.4255	80.13592	9.84343	9.85296
80.04851	19.29982	80.66097	228.43045	80.09519	9.84507	9.85296
80.06368	19.29982	80.62476	228.49973	80.15856	9.84343	9.85231
80.04345	19.28961	80.62928	228.62345	80.11782	9.84475	9.85198
80.06368	19.28961	80.69718	228.6185	80.15403	9.84376	9.85198
80.07884	19.29982	80.52971	228.67294	80.2174	9.84475	9.85231
80.04851	19.29982	80.62928	228.79171	80.14045	9.84475	9.85329
80.04345	19.28961	80.57497	228.86099	80.11782	9.84475	9.85296
80.02829	19.31514	80.60665	228.80655	80.10877	9.84442	9.85264
80.01818	19.29982	80.56139	228.93522	80.15856	9.84442	9.85296
80.03334	19.32025	80.53423	229.03914	80.11782	9.84409	9.85264
80.05357	19.32535	80.5976	229.10843	80.22192	9.84507	9.85264
80.02323	19.29982	80.71528	229.28658	80.19024	9.84507	9.85198
80.05357	19.31514	80.69718	229.22225	80.18571	9.84475	9.85264
80.0384	19.31514	80.67002	229.28658	79.98656	9.84475	9.85231
80.06368	19.32025	80.66097	229.31133	80.16308	9.84442	9.85264
80.0384	19.32025	80.58855	229.38556	80.20382	9.8454	9.85264
80.05862	19.31003	80.67907	229.30638	80.11782	9.84376	9.85362
80.0384	19.32025	80.62928	229.33112	80.20382	9.84573	9.85329
80.05357	19.2794	80.66549	229.26679	80.10424	9.8431	9.85362
80.0384	19.32025	80.55234	229.33112	80.19477	9.8454	9.85264
80.05357	19.2794	80.60665	229.30143	80.18119	9.8431	9.85395
80.0384	19.33046	80.64739	229.31627	80.20834	9.84475	9.85395
80.05357	19.31003	80.55686	229.39051	80.15403	9.84442	9.85329
80.04851	19.32025	80.67002	229.36081	80.08614	9.84507	9.85296
80.05357	19.29472	80.67454	229.35587	80.24003	9.84409	9.85296
80.0384	19.33556	80.65191	229.35587	80.17213	9.8454	9.85329
80.00807	19.31514	80.58402	229.47464	80.14045	9.84442	9.85296
80.04345	19.31514	80.59307	229.33112	80.1314	9.84507	9.85395
80.0384	19.30493	80.55234	229.36576	80.08614	9.84507	9.85329
80.02323	19.31514	80.58402	229.36081	80.18119	9.84442	9.85329
80.03334	19.33046	80.66549	229.28163	80.16308	9.84475	9.85264
80.06873	19.31003	80.65191	229.33607	80.14045	9.84442	9.85231
80.0384	19.32535	80.58855	229.31133	80.14498	9.84475	9.85296
80.0839	19.31514	80.5976	229.29648	80.27624	9.84442	9.85329
80.0384	19.2845	80.57949	229.21235	80.1314	9.84507	9.85264
80.09401	19.2845	80.59307	229.31627	80.2174	9.84409	9.85296
80.02829	19.2845	80.54781	229.21235	80.14045	9.84475	9.85231
80.05862	19.28961	80.56592	229.20245	80.14498	9.84277	9.85264
80.05357	19.33046	80.48444	229.10348	80.27624	9.84507	9.85296
80.03334	19.31514	80.62023	229.12327	80.14045	9.84376	9.85264
80.04345	19.32535	80.65644	229.13812	80.15403	9.84475	9.85198
80.0384	19.30493	80.60665	229.0243	80.19929	9.8431	9.85099
80.04345	19.32025	80.64286	229.0243	80.19024	9.84507	9.85165
80.06368	19.2845	80.53423	229.03914	80.19477	9.84376	9.85198
80.0384	19.32535	80.58855	229.03914	80.17666	9.8454	9.85231
80.04345	19.29982	80.57044	228.98966	80.22192	9.84442	9.85264
80.02323	19.29472	80.63381	229.00945	80.23098	9.8454	9.85231
80.05357	19.33046	80.51613	229.04904	80.19024	9.84442	9.85329
80.00807	19.27429	80.66549	229.08863	80.18571	9.84475	9.85329
80.05357	19.32025	80.52971	229.04409	80.13592	9.84409	9.85329
80.03334	19.32535	80.6157	229.04409	80.12687	9.84475	9.85264
80.05357	19.34067	80.56139	228.95007	80.15856	9.84409	9.85231
80.06873	19.29472	80.59307	228.96491	80.16761	9.84475	9.85231
80.03334	19.32025	80.62928	228.85604	80.20834	9.84507	9.85165
80.05357	19.31003	80.60665	228.95996	80.15856	9.84376	9.85329
80.05862	19.32025	80.67907	228.84614	80.24003	9.84475	9.85264
80.0384	19.28961	80.53423	229.0342	80.16308	9.84244	9.85329
80.01312	19.33046	80.62928	228.94017	80.17666	9.8454	9.85329
80.06368	19.28961	80.73791	228.91048	80.22192	9.84409	9.85329
80.01818	19.34577	80.58855	229.0045	80.08614	9.84442	9.85231
80.00807	19.31003	80.61118	228.85109	80.20382	9.84343	9.85362
80.0384	19.29472	80.66097	228.87089	80.10424	9.84475	9.85264
80.01818	19.30493	80.55234	228.79171	80.17213	9.84409	9.85264
80.02323	19.29982	80.54781	228.8214	80.15856	9.84573	9.85231
80.05357	19.32025	80.53876	228.90058	80.09519	9.84376	9.85329
80.04851	19.2794	80.59307	228.75706	80.1495	9.84475	9.85329
80.04851	19.31514	80.54781	228.89563	80.15403	9.84376	9.85296
80.03334	19.30493	80.52971	228.78676	80.11782	9.84475	9.85395
80.00301	19.30493	80.56139	228.85109	80.28529	9.84475	9.85329
80.0384	19.30493	80.58855	228.86594	80.21287	9.84507	9.85362
80.06368	19.31003	80.6836	228.84119	80.18119	9.84442	9.85329
80.03334	19.29982	80.6836	228.90058	80.09519	9.84442	9.85296
80.04851	19.29982	80.62928	228.94512	80.15403	9.84442	9.85296
80.07884	19.2794	80.63833	228.98966	80.16308	9.84507	9.85264
80.04851	19.35599	80.53876	228.99461	80.16761	9.84442	9.85231
80.04345	19.2845	80.60665	229.08863	80.09519	9.84442	9.85362
80.05862	19.31003	80.53876	229.08863	80.17666	9.84507	9.85264
80.0384	19.29472	80.60213	228.93522	80.17666	9.84343	9.85329
80.04345	19.30493	80.63833	229.0342	80.13592	9.84573	9.85264
80.05357	19.30493	80.67002	229.0144	80.20382	9.8431	9.85395
80.06873	19.32025	80.6836	229.11338	80.22192	9.8454	9.85296
80.06368	19.24876	80.56592	229.11338	80.13592	9.84343	9.85296
80.04345	19.2845	80.47539	229.13812	80.10877	9.84475	9.85231
80.02323	19.31003	80.62928	229.34102	80.18119	9.84343	9.85296
80.01312	19.30493	80.53423	229.30143	80.16308	9.84475	9.85296
80.01312	19.32025	80.58402	229.34597	80.17213	9.84343	9.85395
80.03334	19.32025	80.63381	229.37071	80.18571	9.84475	9.85329
80.03334	19.29982	80.56592	229.43505	80.17666	9.84475	9.85296
80.0384	19.32025	80.64739	229.44989	80.05898	9.84475	9.85296
80.07884	19.31003	80.62928	229.46474	80.18571	9.84343	9.85264
80.07884	19.31514	80.53423	229.4301	80.1314	9.84475	9.85329
80.04851	19.32025	80.60665	229.54392	80.11782	9.84442	9.85231
80.0384	19.2794	80.64739	229.58351	80.15856	9.84475	9.85231
