Temp?ature1	Temp?ature2	Temp?ature3	Temp?ature4	Temp?ature5	Temp?ature6	Temp?ature7
80.03334	19.16707	81.21769	237.99643	80.76507	9.83061	9.83883
80.02323	19.17217	81.12717	237.9024	80.72886	9.83028	9.83784
79.99796	19.16707	81.18601	237.82322	80.68812	9.82864	9.83883
80.00807	19.17217	81.19053	237.62032	80.76507	9.82995	9.8385
80.01312	19.17217	81.2358	237.50155	80.78317	9.83061	9.83817
80.00301	19.14664	81.2539	237.39268	80.73791	9.82962	9.83817
80.05357	19.11601	81.23127	237.2937	80.76507	9.82962	9.83817
80.0384	19.17217	81.1679	237.18483	80.76054	9.82995	9.83817
80.00807	19.17217	81.11811	237.03636	80.6836	9.82962	9.8385
80.04345	19.13643	81.16338	236.9077	80.69718	9.83028	9.83883
80.01818	19.15686	81.19959	236.77408	80.72433	9.83061	9.83784
79.97268	19.12622	81.13622	236.74439	80.82844	9.82864	9.83883
80.04851	19.14664	81.15432	236.67015	80.82844	9.83028	9.8385
79.99796	19.17728	81.20864	236.68005	80.78317	9.83028	9.83751
80.02829	19.15686	81.18601	236.42271	80.77865	9.82929	9.83784
80.0384	19.12622	81.12717	236.55138	80.81033	9.83028	9.8385
80.00301	19.16196	81.13169	236.33859	80.81938	9.82995	9.83751
79.9929	19.12622	81.18601	236.40787	80.76507	9.82831	9.83718
79.96257	19.08537	81.15885	236.2792	80.7017	9.82995	9.83784
79.97774	19.15175	81.20864	236.21981	80.73791	9.83028	9.83751
79.94741	19.1109	81.22222	236.35838	80.74244	9.82929	9.83817
79.94741	19.08537	81.19959	236.37323	80.77412	9.83028	9.83883
79.94235	19.11601	81.16338	236.38312	80.82844	9.83094	9.83817
79.94741	19.17728	81.09096	236.41282	80.79223	9.82929	9.8385
80.05862	19.1109	81.11359	236.54643	80.86012	9.82995	9.8385
80.01818	19.17217	81.19506	236.67015	80.86465	9.82962	9.83751
80.01312	19.13643	81.22674	236.71964	80.7877	9.82929	9.83751
80.02323	19.13133	81.13169	236.86316	80.72433	9.82995	9.83718
80.00807	19.16707	81.19959	236.83841	80.69265	9.83028	9.83718
80.04345	19.16707	81.17695	236.92254	80.76507	9.82995	9.83751
80.01818	19.15175	81.20411	237.16008	80.8058	9.82897	9.8385
80.02323	19.14154	81.24032	237.16998	80.82391	9.83028	9.83718
80.00807	19.17728	81.17243	237.23926	80.7877	9.82995	9.83784
80.04345	19.13133	81.23127	237.2937	80.73339	9.83028	9.8385
80.03334	19.15686	81.12717	237.47186	80.67454	9.83028	9.83817
79.9929	19.11601	81.1498	237.53619	80.69265	9.82929	9.83817
79.97774	19.13133	81.26295	237.66486	80.79223	9.82962	9.83817
79.95246	19.14664	81.19053	237.73909	80.79675	9.83028	9.83653
80.00807	19.13643	81.16338	237.74404	80.72433	9.82995	9.83784
80.00807	19.1058	81.21316	237.65001	80.74244	9.82962	9.83817
80.02323	19.15175	81.15885	237.79848	80.73791	9.82995	9.8385
79.94741	19.1109	81.15885	237.83807	80.71075	9.82929	9.83817
80.02829	19.12622	81.17695	237.9024	80.74244	9.82929	9.83883
80.00807	19.16707	81.08643	237.93704	80.72886	9.82995	9.83751
