Temp?ature1	Temp?ature2	Temp?ature3	Temp?ature4	Temp?ature5	Temp?ature6	Temp?ature7
80.17994	19.21813	80.91896	231.98366	80.45276	9.84277	9.85198
80.21028	19.25897	80.8737	231.96882	80.37581	9.84409	9.85198
80.21028	19.22323	80.79223	231.86984	80.46634	9.84343	9.85198
80.20522	19.21813	80.83749	231.73622	80.44823	9.84409	9.85198
80.23555	19.21302	80.83296	231.89458	80.50255	9.84376	9.85231
80.19511	19.21302	80.80128	231.97376	80.36676	9.84409	9.85198
80.22039	19.22323	80.86465	231.97871	80.33508	9.84409	9.85198
80.24566	19.22323	80.8058	232.0381	80.37129	9.84343	9.85329
80.22039	19.22834	80.83296	232.00841	80.37581	9.84442	9.85132
80.19005	19.20281	80.83749	232.048	80.39845	9.84244	9.85231
80.2305	19.25387	80.8737	232.08759	80.35771	9.84475	9.85264
80.17994	19.24876	80.86465	232.20636	80.4256	9.84343	9.85198
80.21028	19.23855	80.86465	232.19151	80.44371	9.84409	9.85198
80.21028	19.25897	80.86917	232.35482	80.37581	9.84376	9.85231
80.19005	19.22323	80.93707	232.36967	80.42108	9.84409	9.85231
80.24061	19.20792	80.8918	232.39936	80.47539	9.84343	9.85231
80.19511	19.23855	80.81033	232.35482	80.34413	9.84442	9.85231
80.185	19.26919	80.8918	232.39441	80.39392	9.84442	9.85264
80.21533	19.22834	80.90991	232.39936	80.3396	9.84343	9.85264
80.16478	19.24876	80.81938	232.37461	80.40297	9.84409	9.85165
80.22544	19.22323	80.86917	232.32018	80.50255	9.8431	9.85165
80.17489	19.2794	80.82844	232.28059	80.30339	9.84409	9.85099
80.22544	19.21813	80.87822	232.48349	80.38034	9.84277	9.85264
80.19511	19.24876	80.82391	232.41915	80.37581	9.84507	9.85231
80.16478	19.22323	80.86917	232.38451	80.26719	9.8431	9.85264
80.24061	19.24876	80.90086	232.29543	80.40297	9.84409	9.85198
80.22039	19.20792	80.93707	232.29049	80.36224	9.84376	9.85165
80.22039	19.23855	80.87822	232.22615	80.37581	9.84343	9.85198
80.2305	19.22834	80.87822	232.28554	80.39845	9.84409	9.85132
80.26588	19.21813	80.83749	232.16677	80.47992	9.84244	9.85264
80.23555	19.27429	80.86917	232.19151	80.39845	9.84475	9.85296
80.20522	19.22834	80.88728	232.19646	80.43918	9.84212	9.85099
80.17489	19.23344	80.95517	232.31523	80.47086	9.84475	9.85165
80.19005	19.25897	80.83749	232.2311	80.35318	9.8431	9.85198
80.19511	19.21813	80.90991	232.17666	80.44823	9.84475	9.85231
80.20017	19.21813	80.87822	232.18161	80.44371	9.84343	9.85231
80.23555	19.22834	80.90538	232.05789	80.37581	9.84442	9.85296
80.19005	19.24876	80.86917	232.0381	80.31697	9.84442	9.85296
80.24061	19.22323	80.85107	231.95892	80.46181	9.8431	9.85329
80.22039	19.23344	80.90991	232.08264	80.40297	9.84409	9.85198
80.22039	19.20792	80.82391	231.94902	80.35318	9.8431	9.85264
80.185	19.23344	80.84654	231.82035	80.35771	9.84409	9.85198
80.21533	19.22834	80.82391	231.69168	80.33508	9.84343	9.85231
80.21028	19.25387	80.84654	231.6422	80.41202	9.84409	9.85198
80.20522	19.25387	80.88275	231.59271	80.41202	9.84343	9.85264
80.19511	19.22834	80.86917	231.56796	80.45276	9.84409	9.85264
80.24566	19.26919	80.86465	231.39476	80.38487	9.84442	9.85198
80.23555	19.21813	80.88728	231.39971	80.4075	9.84409	9.85264
80.20522	19.26408	80.85107	231.28094	80.37581	9.84442	9.85198
80.22039	19.23855	80.88275	231.13742	80.47992	9.84343	9.85198
80.22544	19.27429	80.91896	231.27599	80.39392	9.84409	9.85165
80.2305	19.23344	80.88275	231.11763	80.42108	9.84244	9.85296
80.2305	19.24366	80.87822	230.96421	80.33055	9.84442	9.85132
80.22544	19.1977	80.86012	231.03845	80.38939	9.84343	9.85231
80.21533	19.22323	80.91896	230.92462	80.44823	9.84409	9.85264
80.20017	19.23344	80.84201	230.86524	80.38939	9.84409	9.85296
80.20522	19.24366	80.88728	230.8306	80.45729	9.84409	9.85264
80.20017	19.25387	80.84201	230.80091	80.40297	9.84376	9.85165
80.22039	19.24366	80.88275	230.70688	80.35771	9.84343	9.85231
80.19005	19.23855	80.90991	230.72173	80.37129	9.84409	9.85165
80.23555	19.1926	80.86012	230.66234	80.43918	9.84376	9.85198
80.185	19.23855	80.90991	230.69203	80.41655	9.84409	9.85132
80.17994	19.22834	80.83296	230.6079	80.36676	9.84343	9.85198
80.22544	19.23855	80.83749	230.72667	80.35771	9.84475	9.85132
80.19005	19.1926	80.86012	230.69203	80.47539	9.8431	9.85329
80.16983	19.24876	80.88728	230.64749	80.40297	9.84442	9.85329
80.19511	19.22323	80.90538	230.64749	80.43013	9.84376	9.85296
80.21533	19.23344	80.81938	230.66729	80.43466	9.84442	9.85198
80.22544	19.23855	80.92801	230.60295	80.43013	9.8431	9.85231
80.20017	19.23855	80.88275	230.57821	80.39392	9.84442	9.85264
80.20017	19.25897	80.86917	230.55347	80.37129	9.84409	9.85198
80.22544	19.24876	80.94159	230.6079	80.44371	9.84475	9.85264
80.19005	19.20281	80.82844	230.67224	80.46634	9.84409	9.85231
80.19511	19.21813	80.84201	230.75142	80.45729	9.84442	9.85329
80.185	19.25897	80.81486	230.67719	80.36676	9.84475	9.85165
80.22039	19.24366	80.88275	230.73162	80.43013	9.84343	9.85329
80.19511	19.2794	80.81033	230.73162	80.37129	9.84475	9.85198
80.20522	19.22323	80.8737	230.68708	80.44823	9.8431	9.85329
80.20522	19.22323	80.88275	230.72667	80.36224	9.84442	9.85198
80.22039	19.24876	80.84654	230.77121	80.44371	9.8431	9.85132
80.17489	19.23855	80.79675	230.80585	80.31245	9.84442	9.85198
80.21028	19.24366	80.8918	230.75637	80.43466	9.84376	9.85132
80.21533	19.24876	80.91896	230.80585	80.39392	9.84409	9.85231
80.21028	19.22834	80.86012	230.86524	80.47992	9.84376	9.85165
80.20522	19.21302	80.93254	230.89988	80.4935	9.84376	9.85264
80.22039	19.26408	80.88728	230.95927	80.39392	9.84409	9.85165
80.2305	19.22323	80.91443	230.8207	80.41202	9.8431	9.85264
80.19511	19.25897	80.80128	231.02855	80.4256	9.84409	9.85198
80.21028	19.22834	80.83749	230.92957	80.45729	9.8431	9.85198
80.21028	19.24366	80.86917	230.97411	80.4256	9.84442	9.85132
80.16983	19.21302	80.85559	230.97411	80.38487	9.8431	9.85264
80.16983	19.25387	80.8737	230.89988	80.37581	9.84376	9.85165
80.20522	19.1977	80.82844	231.00875	80.4256	9.8431	9.85198
80.20522	19.22834	80.86917	231.09783	80.4256	9.84409	9.85264
80.21533	19.21302	80.85107	230.95927	80.43918	9.84343	9.85231
80.17994	19.22323	80.79675	230.93947	80.35318	9.84409	9.85296
80.20522	19.1977	80.7696	231.0434	80.44371	9.84409	9.85231
80.20017	19.22834	80.85107	231.03845	80.42108	9.84442	9.85329
80.14961	19.1926	80.97327	231.05329	80.37581	9.84442	9.85165
80.2305	19.24876	80.81033	230.93947	80.37581	9.84376	9.85198
80.17489	19.23344	80.7877	230.97411	80.43013	9.84442	9.85099
80.22544	19.22323	80.92801	230.96421	80.43013	9.84244	9.85132
80.17489	19.22323	80.85107	230.96916	80.44823	9.84409	9.85165
80.17994	19.20792	80.80128	230.98896	80.43013	9.84244	9.85165
80.19511	19.23344	80.85559	231.09783	80.29434	9.84409	9.85231
80.19005	19.23344	80.81938	231.22155	80.46634	9.84277	9.85296
80.20017	19.20792	80.93254	231.32548	80.46181	9.84507	9.85198
80.21028	19.21302	80.87822	231.36012	80.38487	9.8431	9.85231
80.21028	19.1926	80.85107	231.36012	80.37581	9.84343	9.85231
80.22039	19.22323	80.86465	231.36507	80.47539	9.84376	9.85099
80.22544	19.23344	80.92801	231.38486	80.38939	9.84409	9.85198
80.20522	19.24366	80.87822	231.46404	80.39392	9.84409	9.85165
80.24566	19.21302	80.90086	231.4096	80.40297	9.84442	9.85165
80.185	19.24366	80.9778	231.33042	80.45729	9.84376	9.85231
80.20522	19.21813	80.81486	231.34032	80.47992	9.84343	9.85231
80.22544	19.24366	80.8737	231.29083	80.39392	9.84507	9.85198
80.20522	19.25387	80.86917	231.34527	80.4935	9.8431	9.85296
80.22544	19.23344	80.88728	231.36012	80.38034	9.84442	9.85264
80.22039	19.25897	80.85559	231.28094	80.46634	9.84244	9.85362
80.16983	19.25387	80.93707	231.39971	80.30339	9.84409	9.85296
80.20522	19.20281	80.81033	231.43435	80.45276	9.84343	9.85198
80.21533	19.23344	80.79223	231.4294	80.36224	9.84409	9.85198
80.2305	19.25387	80.81486	231.43435	80.47992	9.84343	9.85132
80.21533	19.22834	80.88275	231.37001	80.45276	9.84343	9.85264
80.17994	19.26408	80.88275	231.43435	80.38034	9.84442	9.85198
80.20522	19.22834	80.84654	231.55807	80.38939	9.84376	9.85198
80.19511	19.22834	80.86917	231.42445	80.37581	9.84475	9.85198
80.19511	19.23855	80.89633	231.50363	80.39392	9.84212	9.85296
80.17994	19.24366	80.90991	231.36012	80.31245	9.84376	9.85198
80.17489	19.21302	80.86012	231.39476	80.41655	9.8431	9.85264
80.185	19.24876	80.90538	231.30568	80.28982	9.84409	9.85231
80.17994	19.22834	80.82844	231.39476	80.43918	9.84409	9.85264
80.22544	19.20792	80.81033	231.44425	80.37581	9.84442	9.85231
80.20522	19.20792	80.92349	231.44425	80.38939	9.84409	9.85132
80.22039	19.21302	80.92801	231.41455	80.46181	9.84409	9.85264
80.17994	19.22323	80.93254	231.39971	80.4075	9.84409	9.85231
80.17994	19.21813	80.92801	231.32053	80.42108	9.84343	9.85231
80.19511	19.23344	80.75602	231.26114	80.36676	9.84409	9.85231
80.17489	19.20281	80.86465	231.10773	80.35771	9.84244	9.85296
80.19005	19.22834	80.8918	231.17701	80.46634	9.84442	9.85165
80.185	19.16707	80.85107	231.0137	80.43466	9.84277	9.85198
80.19511	19.22323	80.8737	231.09288	80.36224	9.84409	9.85198
80.21533	19.21813	80.81486	231.0137	80.4256	9.84409	9.85198
80.17994	19.25897	80.83296	230.8405	80.37581	9.84442	9.85231
80.19005	19.24366	80.89633	230.94442	80.39392	9.84343	9.85231
80.21533	19.1977	80.86465	230.79596	80.39392	9.84343	9.85296
80.15972	19.23855	80.96422	230.90483	80.4075	9.84475	9.85231
80.16478	19.21302	80.90086	230.69698	80.44371	9.8431	9.85264
80.16983	19.24366	80.82844	230.68214	80.3215	9.84442	9.85264
80.185	19.21813	80.85559	230.58811	80.39845	9.8431	9.85231
80.21533	19.22323	80.86465	230.67224	80.4075	9.84442	9.85198
80.19511	19.22323	80.86012	230.70193	80.52971	9.8431	9.85198
80.16983	19.22323	80.98685	230.61285	80.36224	9.84475	9.85231
80.19511	19.24366	80.84654	230.66234	80.39392	9.84409	9.85198
80.19511	19.22323	80.81938	230.62275	80.35318	9.8431	9.85264
80.19005	19.22834	80.90086	230.71678	80.37129	9.84409	9.85198
80.19511	19.21813	80.83749	230.6277	80.47086	9.84212	9.85264
80.16983	19.23855	80.85107	230.59801	80.45729	9.84507	9.85198
80.17489	19.1926	80.71981	230.57821	80.46634	9.84343	9.85264
80.16478	19.26408	80.86917	230.56336	80.44371	9.84475	9.85198
80.19005	19.23344	80.91896	230.49903	80.47539	9.8431	9.85165
80.16983	19.22323	80.81938	230.49408	80.35318	9.84409	9.85132
80.185	19.20792	80.81033	230.39511	80.35318	9.84409	9.85132
80.16478	19.21302	80.81033	230.33077	80.4256	9.84343	9.85198
80.17489	19.23855	80.82844	230.28128	80.41202	9.84376	9.85198
80.185	19.21813	80.86012	230.32087	80.36676	9.84244	9.85231
80.19005	19.24366	80.82391	230.25654	80.31697	9.84409	9.85296
80.185	19.23855	80.77412	230.26644	80.37581	9.84277	9.85296
80.19005	19.24366	80.83296	230.13282	80.36224	9.84442	9.85198
80.16983	19.23855	80.85107	230.2318	80.34866	9.8431	9.85099
80.20522	19.18749	80.86917	230.09818	80.31245	9.84376	9.85231
80.16478	19.21813	80.86012	230.09818	80.39845	9.84409	9.85132
80.20522	19.23344	80.92349	229.92992	80.38939	9.84376	9.85231
80.15467	19.24876	80.98233	229.95467	80.37581	9.84409	9.85231
80.19511	19.24366	80.88275	230.07839	80.44371	9.8431	9.85362
80.19511	19.26919	80.82391	229.94972	80.39392	9.84409	9.85296
80.185	19.21813	80.79675	230.019	80.46181	9.8431	9.85362
80.185	19.24366	80.83296	229.97446	80.39392	9.84475	9.85296
80.17489	19.1926	80.85559	229.93982	80.38034	9.84343	9.85231
80.14961	19.20281	80.86012	229.87549	80.3215	9.84507	9.85264
80.185	19.20281	80.86012	229.826	80.4075	9.84442	9.85132
80.185	19.23855	80.86465	229.86064	80.47086	9.84343	9.85165
80.185	19.26408	80.75602	229.79136	80.4256	9.84475	9.85231
80.2305	19.24366	80.77412	229.90518	80.38487	9.84277	9.85264
80.185	19.24876	80.91896	229.96951	80.44823	9.84409	9.85231
80.1395	19.20281	80.8058	229.9992	80.34866	9.84277	9.85329
80.17489	19.23344	80.90991	230.06849	80.38487	9.84409	9.85264
80.20522	19.21302	80.89633	230.10313	80.41202	9.84376	9.85264
80.20522	19.24366	80.81486	230.05859	80.43013	9.84475	9.85264
80.185	19.24366	80.81033	230.12292	80.33055	9.84343	9.85165
80.21028	19.18749	80.95517	230.24664	80.47539	9.84442	9.85165
80.19005	19.22323	80.84201	230.27634	80.35318	9.84442	9.85165
80.15972	19.20792	80.70623	230.41985	80.39392	9.84376	9.85264
80.19005	19.22834	80.88275	230.36541	80.46181	9.84475	9.85231
80.185	19.1977	80.88275	230.48418	80.41202	9.84244	9.85264
80.19005	19.25387	80.85107	230.47429	80.38487	9.84475	9.85296
80.16478	19.21302	80.83296	230.51883	80.34866	9.84343	9.85264
80.21028	19.20792	80.87822	230.48913	80.41655	9.84376	9.85231
80.185	19.24366	80.7877	230.49903	80.38034	9.84343	9.85198
80.185	19.20281	80.74244	230.48913	80.36676	9.84442	9.85165
80.15467	19.24366	80.84201	230.59801	80.38939	9.84376	9.85132
80.185	19.22323	80.86465	230.64254	80.43013	9.8431	9.85198
80.15467	19.23344	80.95517	230.75142	80.32603	9.84409	9.85198
80.16478	19.23344	80.78317	230.84544	80.41655	9.8431	9.85231
80.12434	19.26919	80.88275	230.8207	80.38939	9.84442	9.85198
80.17994	19.20281	80.86465	230.8405	80.38939	9.8431	9.85362
80.15467	19.18749	80.8737	230.92957	80.33508	9.84475	9.85264
80.16478	19.1977	80.74244	230.96421	80.3396	9.84376	9.85264
80.19005	19.1926	80.85107	230.95927	80.43013	9.84409	9.85231
80.16983	19.20281	80.81486	230.88998	80.39392	9.84343	9.85165
80.20017	19.22834	80.92801	231.0137	80.41202	9.84409	9.85198
80.20522	19.22834	80.85559	231.05329	80.4256	9.84409	9.85198
80.17994	19.23855	80.82391	231.09783	80.36224	9.84343	9.85231
80.16478	19.23855	80.86465	231.11763	80.38487	9.84409	9.85198
80.21028	19.20792	80.85559	231.24629	80.36676	9.84277	9.85198
80.17489	19.25897	80.83749	231.11268	80.42108	9.84409	9.85231
80.15972	19.22323	80.91443	231.11268	80.43466	9.84343	9.85231
80.19005	19.21302	80.85559	231.18196	80.32603	9.84442	9.85165
80.19005	19.23344	80.85107	231.19186	80.38034	9.84376	9.85264
80.19005	19.21813	80.81033	231.17701	80.37581	9.84442	9.85165
80.12939	19.24366	80.87822	231.13742	80.39392	9.84343	9.85132
80.20522	19.20792	80.86917	231.04834	80.50255	9.84343	9.85132
80.17489	19.26408	80.90086	231.00381	80.42108	9.84475	9.85165
80.185	19.1977	80.91896	231.2166	80.3215	9.8431	9.85296
80.17994	19.24876	80.83296	231.17206	80.39845	9.84442	9.85296
80.19511	19.23344	80.8737	231.17701	80.46181	9.8431	9.85296
80.15972	19.25897	80.82844	231.11763	80.45729	9.84442	9.85264
80.19005	19.1926	80.81033	231.18196	80.43466	9.84376	9.85165
80.21533	19.22834	80.82844	231.30073	80.37581	9.84475	9.85165
