Temp?ature1	Temp?ature2	Temp?ature3	Temp?ature4	Temp?ature5	Temp?ature6	Temp?ature7
79.49244	18.90156	80.31245	229.99426	79.9594	9.83883	9.84639
79.48233	18.8505	80.33508	230.0091	79.92319	9.83751	9.8454
79.47727	18.90667	80.3396	230.10808	79.92772	9.83817	9.84573
79.48738	18.91177	80.36676	230.12292	79.9594	9.83784	9.8454
79.43178	18.92709	80.3215	230.19716	79.89604	9.83916	9.84475
79.50255	18.87603	80.36676	230.23675	79.97298	9.83817	9.84639
79.45705	18.88624	80.36224	230.26149	80.00014	9.83686	9.84672
79.452	18.89135	80.27171	230.19716	79.89604	9.83751	9.84705
79.47222	18.89646	80.35771	230.29613	79.96845	9.8385	9.84639
79.47222	18.88624	80.37581	230.21695	79.90961	9.8385	9.84672
79.46716	18.88114	80.38487	230.37531	79.9413	9.83817	9.84639
79.452	18.88624	80.46634	230.38521	80.01372	9.83686	9.84738
79.49244	18.87603	80.33508	230.47429	80.05445	9.83751	9.84606
79.44694	18.87093	80.38939	230.38026	80.0454	9.83817	9.84573
79.47727	18.86582	80.35771	230.49903	79.89604	9.8385	9.84573
79.4975	18.88114	80.39845	230.37531	79.9594	9.8385	9.84639
79.47727	18.90156	80.23098	230.45944	79.9413	9.83653	9.84705
79.46211	18.85561	80.37581	230.46439	79.94582	9.83817	9.84639
79.44189	18.89646	80.35318	230.43965	79.87793	9.83817	9.8454
79.49244	18.90156	80.28982	230.41985	80.01824	9.8385	9.84606
79.452	18.85561	80.47086	230.55347	79.89151	9.83817	9.84672
79.42672	18.88114	80.36676	230.6178	79.90961	9.83686	9.84606
79.46211	18.87603	80.29434	230.53367	79.89604	9.83784	9.84573
79.44694	18.91177	80.40297	230.51883	79.9413	9.8385	9.84475
79.48233	18.87603	80.39845	230.54357	79.94582	9.83916	9.84606
79.50255	18.88624	80.37581	230.55842	79.90056	9.83686	9.84639
79.43683	18.85561	80.39845	230.55842	79.93225	9.83718	9.84639
79.48233	18.91177	80.30339	230.53862	79.84172	9.83949	9.84606
79.45705	18.88114	80.38034	230.66729	79.98203	9.8385	9.84672
79.47222	18.88624	80.33508	230.6376	79.92319	9.83883	9.84705
79.46211	18.87603	80.3396	230.69203	79.9413	9.83686	9.84639
79.46716	18.89135	80.43918	230.6277	79.98203	9.83784	9.84639
79.44694	18.90156	80.37581	230.73162	79.92319	9.8385	9.84639
79.44694	18.85561	80.31697	230.76132	79.92319	9.83817	9.84606
79.45705	18.87093	80.38939	230.76132	79.95035	9.83751	9.84672
79.46211	18.88114	80.28529	230.80091	80.00466	9.83718	9.84705
79.46211	18.85561	80.42108	230.75142	79.96845	9.83751	9.84672
79.44694	18.92198	80.34413	230.88009	79.93677	9.83784	9.84672
79.48233	18.89135	80.37129	230.8108	79.87793	9.83817	9.84672
79.47222	18.92198	80.31697	230.79101	79.92772	9.83686	9.84672
79.47727	18.88624	80.37581	230.86029	79.95035	9.83784	9.84606
79.4975	18.92198	80.38487	230.86029	79.97751	9.83817	9.84573
79.48233	18.87093	80.38487	230.88009	79.97751	9.8385	9.84639
79.51266	18.89646	80.37581	230.80585	79.90961	9.83817	9.84639
79.47727	18.86582	80.32603	230.78606	79.97298	9.83718	9.84639
